tweet,label
"#KitaIndonesia ini buat pilgub jakarta kan intinya? iya, indonesia cuma jakarta",netral
"LIVE! Perspektif Jakarta dgn topik Pemberlakuan UU ITE Revisi ""Mampukah Turunkan Tensi Politik Pilgub DKI"" https://elshinta.com/live/radio pic.twitter.com/jlprWgqkV8",netral
"Nantikan Dialog Perspektif Jakarta, tema ""Revisi UU ITE, mampukah turunkan tensi politik pilgub DKI"" @RadioElshintapic.twitter.com/zRwrtmwTbO",netral
"Diskusi Perhimpunan Survei Opini Publik (Persepi) dan CSIS tentang survei pilpres Amerika dan pilgub Jakarta, sila hadir pic.twitter.com/1AI8tx0Phm",netral
"perlu diketahui warga ciamis,bogor dll yg jln kaki ke jakarta ikut aksi 212 tdk ada hubungan nya dg pilgub DKI #TukangFitnahMatiKutupic.twitter.com/J7iRFXJdWQ",netral
Asik ni @pandji udh dtg. Gua nge fans doi dan sepaham soal pilgub jakarta. #SalamBersama,positif
aminn..semoga bapak menang di Pilgub Jakarta...aminnn,positif
Sukseskan PilGub DKI Jakarta dgn tertib dan aman. Pilih yang dicintai dengan segenap hati nurani. #PolitikMenangAHY @AYOJakarta2017,positif
"Khususnya saat ini, demi pilgub DKI Jakarta, cara2 KOTORpun dilakukan untk menjegal harapan kami bagi ibukota, @basuki_btp yg mti2an dijegal",negatif
Ini Harapan Agus Harimurti kepada Presiden Jokowi Terkait Masalah di Pilgub DKI Jakarta http://dlvr.it/MnQlcd pic.twitter.com/J2CGNWgd0l,positif
"SBY : Kamu papa terjunkan ke Pilgub Jakarta.Siap? 
AHY : Siap Pak. 
SBY : Masih ingat password kita? 
AHY : ""Saya Prihatin""
#PolitikUangAHYhttps://twitter.com/ngOTTOt/status/804331991713792000 …",negatif
Pilgub jakarta kali ini gak asik nih gak sportif karena ada #PolitikUangAHY kayaknya sih,negatif
"Jelang Pilgub Jakarta, Berita Hoax Meningkat…
http://www.rumahinter.net/2016/12/01/jelang-pilgub-jakarta-berita-hoax-meningkat/ …",negatif
Gak salah Ahok masih ikut pilgub jakarta......????? — sangat muak,negatif
"Soal Demo 4 November, Megawati Minta Tak Dikaitkan dengan Pilgub DKI: Jakarta - Ketua Umum… https://goo.gl/fb/zJPsjg ",negatif
#decemberwish #JakartaEmangGitu Blunder Surat Al-Maidah; Elektabitas Ahok Terus Menurun Jelang Pilgub DKI Jakarta http://nusantaranews.co/blunder-surat-al-maidah-elektabitas-ahok-terus-menurun-jelang-pilgub-dki-jakarta/ …,negatif
Inilah yang Mendorong @sandiuno Maju di Pilgub DKI Jakarta. #SalamBersama #MajuBersama #AniesSandi http://www.jpnn.com/read/2016/11/30/484247/Inilah-yang-Mendorong-Sandiaga-Uno-Maju-di-Pilgub-DKI-Jakarta- … via @jpnncom,positif
"Disalip Agus di Survei Indikator, Timses Ahok: Masih Bisa Berubah: Jakarta - Survei Pilgub… https://goo.gl/fb/YrO3Co ",positif
Golkar Tetap Dukung Ahok Maju dalam Pilgub DKI Jakarta 2017 http://simpul.id/story/21465/golkar-tetap-dukung-ahok-maju-dalam-pilgub-dki-jakarta-2017 …pic.twitter.com/Dgwzcik5JF,positif
"Strategi SBY Cukup Ampuh, Mainkan Skenario Pilgub DKI Jakarta http://dlvr.it/MmyyDm ",positif
menarik nih. Kira2 knpa ya pak presiden ga ada rencana dialog sama sby? Mencegah dugaan intervensi pilgub DKI Jakarta mgkn?,netral
"Satukan Hati,Satukan Tekad dan Satu Untuk Jakarta.Satukan doa utk AHY menang di Pilgub Jakarta. #AgusSylviNomorSatupic.twitter.com/Lsv0fPyFwb",positif
"Di Aceh, dengan Pilkada serentak terbanyak, yakin 20 Kab/Kota dan 1 pilgub ... Tak Ada Hiruk pikuk spt Pilkada Jakarta",negatif
Di antara @aniesbaswedan dan @AgusYudhoyono  harus ada yang rela mundur skrng kalo mau @basuki_btp  kalah di Pilgub Jakarta 2017.,netral
Tebar Pesona Calon Gubernur Jelang Pilgub Jakarta 2017 | Selebrita Siang: http://youtu.be/EtbYnzTF0bE?a  melalui @YouTube,netral
Ini Rekap 6 Lembaga Survei pada Pilgub DKI Jakarta November 2016 http://indopress.id/ini-rekap-6-lembaga-survei-pada-pilgub-dki-jakarta-november-2016/ …,netral
"Untung gw warga BEKASI, KTP BEKASI mskipun mengais rejeki di JAKARTA. yaa bodo amat ttg pilgub DKI! #SaveBEkASi #enjoyYourLife",negatif
Bahkan pejalan kaki ke Jakarta yang jelas-jelas kagak bakal ikut milih di Pilgub DKI pun dibully dari sudut keterbelakangan ekonomi. Elitis!,negatif
"Badko HMI Jabotabeka-Banten Bebaskan Kader pada Pilgub Jakarta: JAKARTA,LOCAL1NEWS- Ketua Umum Badan Koordinasi… http://dlvr.it/Mml99F ",netral
"@AgusYudhoyono tujuan prtmuan ""Kemajuan Jakarta"" trus blang lg gada kaitan sama PILGUB DKI? Pantesan lu Diremehin pic.twitter.com/bQu6QGFMK6",negatif
okezonenews : [VIDEO] Persaingan Ketat Pilgub DKI Jakarta http://okz.me/CXhsy  … https://twitter.com/okezonenews/status/803739849316405248 …)pic.twitter.com/4hjvGn5tDm,positif
"Dekorasi Ondel-Ondel Pajangan
event Kampanye Pilgub DKI Jakarta
Agus… https://www.instagram.com/p/BNaHzRsjq5s/ ",negatif
Berikut Ini Ambang Batas Pengeluaran Dana Kampanye Pilgub DKI Jakarta 2017 http://nusantaranews.co/berikut-ini-ambang-batas-pengeluaran-dana-kampanye-pilgub-dki-jakarta-2017/ …,netral
layanan media sosial ini ditinggalkan lantaran kaitannya dengan pemilihan gubernur (pilgub) DKI Jakarta 2017.bahkan facebook sudah diborong pic.twitter.com/9cy7QExUwx,netral
Nampaknya merata..Topik: Pilgub DKI Jakarta - http://Tribunnews.com  Mobile http://m.tribunnews.com/topics/pilgub-dki-jakarta?url=metropolitan/2016/11/29/cuti-ahok-bikin-pelayanan-pns-kembali-buruk-tak-hanya-supriyati-netizen-juga-mengalami …,netral
"Klo Pak Ahok kalah dlm pilgub dki maka masyarakat jakarta lah yg rugi, susa mndapatkan gubernur seperti Pak Ahok.",negatif
"Tweeps, sudah terdaftar sbg pemilih blum? Ayo cek: https://pilkada2017.kpu.go.id/pemilih/dps/DKI%20JAKARTA …, pastikan kamu terdaftar sbg pemilih dlm Pilgub DKI Jakarta!",positif
pertanyaannya kalo gitu ahok tiba2 mngundurkan diri dari pilgub jakarta apa umat islam tetep nyerbu jakarta,negatif
"Pilgub Jakarta mengajarkan gue, kalau mau liat orang itu pinter beneran/ga, biarin aja ngomong banyak. Lama2 juga keliatan (...)",positif
Topik: Pilgub DKI Jakarta http://ln.is/m.tribunnews.com/top/Wno6X … lewat @tribunnews,netral
Ahok & Djarot #Salam2Jari #Salam2Periode di Pilgub DKI Jakarta https://youtu.be/I06S88Pa3tY  via @YouTube,netral
"NEWS, Jakarta - Lembaga Charta Politika merilis survei elektabilitas 3 pasangan di Pilgub DKI… https://www.instagram.com/p/BNY98WUFRMA/ ",netral
"Harta #Anies Rp 7 M dan #Sandiaga Rp 3 T, Ini #RINCIannya
Jakarta - Pasangan nomor urut 3 pilgub DKI 2017 Anies... http://fb.me/UWSocwmR ",positif
Berita #Jakarta: KPU DKI Jakarta: Polling Pilgub di Medsos Hoax http://ow.ly/Sbi050709Vg ,negatif
KPU Umumkan  Nilai Kekayaan Para Cagub di Pilgub DKI Jakarta http://ift.tt/2gR2BNL  #Berita,positif
#Fokus KPU DKI Jakarta: Polling Pilgub di Medsos Hoax - Republika Online http://dlvr.it/MmNn0n ,negatif
"Rilis Survey Charta Politika Pilgub DKI Jakarta ""Babak Baru Pilkada DKI Jakarta"" by @ChartaPolitika http://dlvr.it/MmNJ3X ",positif
"Harus diusut dong ""@republikaonline: KPU DKI Jakarta: Polling Pilgub di Medsos Hoax http://rol.co.id/r/ohe59v382 """,negatif
Hanya kecurangan yg menangkan a hok - djarot di pilgub Jakarta... https://twitter.com/ekagumilars/status/803412110944256000 …,negatif
dia tidak sekedar merenung ( menghayal) ahok sudah berfikir keras untuk jakarta tdk fair kalo pilgub djegal agama.. https://twitter.com/IndoUNITE22/status/803210685287055361 …,positif
"Cakepp,itu membuktikan yg di musuhin cuma Ahok seorang,itu pun karena Ahok berpotensi mengalahkan no.1 di ""pilgub"" Jakarta https://twitter.com/FerryMaitimu/status/783293279307608064 …",negatif
"MONGGO2, TETAP WASPADA KEBAKARAN, RONDA trus 24 jam tanpa bosan :

Dampak Kebakaran di Jakarta :

Api Menggusur Paksa.
Merusak suara Pilgub.",negatif
"#KeselGakSih orientasi seksual diri dianggap omong kosong.
#KeselGakSih ngakunya toleran, pdhl bersyarat.
#KeselGakSih dng pilgub Jakarta.",negatif
Jelang Debat Pilgub DKI Jakarta – Jakarta Video http://www.youtube.com/watch?feature=player_embedded&v=TRCGjOY43sc … http://jakartainformer.com/151366/jelang-debat-pilgub-dki-jakarta-jakarta-video/ …,netral
saya dukun AHY di Pilgub DKI Jakarta #39HariLagimilihAHY,positif
"sya g bela ahok kok, lagian bkn jiwa pemilih pilgub jakarta, cuman berpihak pda pancasila & bhinneka tunggal ika \m/",positif
"Ini bocoran materi debat Pilgub DKI Jakarta @AgusSylvianaDKI @AhokDjarot @JktMajuBersama @basuki_btp @aniesbaswedan
http://okz.me/CXrYO pic.twitter.com/4Hq0mAIEMH",positif
"Selaku Sosiolog dan Rektor Universitas Ibnu Chaldun Jakarta merasa prihatin, Basuki T. Purnama (Ahok) selalu dihadang ketika kampanye Pilgub",negatif
"LIVE! PERSPEKTIF JAKARTA kerjasama dng @Populi_Center dengan topik: ""Mencari Format Tepat untuk Debat Pilgub."" #NewsAndTalkpic.twitter.com/Em3a5byHjG",positif
"Sdg brlngsg Perspektif Jakarta dg topik ""Mencari Format Debat untuk Debat Pilgub"" streaming on @RadioElshinta #PerspektifJktpic.twitter.com/E4MnLcaHmp",positif
"LIVE! PERSPEKTIF JAKARTA kerjasama dng @Populi_Center dengan topik: ""Mencari Format Tepat untuk Debat Pilgub."" #NewsAndTalkpic.twitter.com/yXSRYY0xgv",positif
"Nantikan PERSPEKTIF JAKARTA kerjasama dng @Populi_Center pkl 12.00 WIB dengan topik: ""Mencari Format Tepat untuk Debat Pilgub."" pic.twitter.com/LYDBHLVYvE",positif
Emang FPI parlin nomor berapa se? Ko KPU ajak debat sama calon pilgub? #memprihatinkan piara KPU jakarta,negatif
"#pilgubjakarta #ahok #dkijakarta

“Pas lagi di situ, tiba-tiba didatangi 10 orang dan langsung dipukuli,” kata... http://fb.me/Ey2YNpZW ",negatif
#GueAhok ..bentuk dukungan nya dg cara memilih pak @basuki_btp  & pak @WagubDKI  di pilgub DKI Jakarta nanti bulan pebruari 2017...,positif
#Fokus Bawaslu Catat 74 Dugaan Pelanggaran Kampanye Pilgub Jakarta - Republika Online http://dlvr.it/N38Kck ,negatif
FPI Dapat Undangan Dalam Debat Pilgub DKI Jakarta http://dlvr.it/N34szD ,positif
saya dukun AHY di Pilgub DKI Jakarta #39HariLagimilihAHY,positif
Ormas Diundang ke Debat Pilgub DKI Jakarta @Basuki_btp @AniesBaswedan @AgusYudhoyono… http://tahuberita.com/parlemen/ormas-diundang-ke-debat-pilgub-dki-jakarta/ …pic.twitter.com/qsx0Tjv1eI,positif
Ini Isu Yang Akan Dibahas Di Kampanye Debat Publik Pilgub DKI Jakarta http://news.akurat.co/id-10980-read-ini-isu-yang-akan-dibahas-di-kampanye-debat-publik-pilgub-dki-jakarta#.WG9pWhfR_yI.twitter …,positif
"Pilgub semakin dekati warga Jakarta, Agus Silvy semakin disukai warga @AYOJakarta2017 @AYOJakarta_2017",positif
Perang Jargon di Pilgub DKI Jakarta 2017. Mana yang lebih keren ? @AgusSylvianaDKI @AhokDjarot @JktMajuBersama @basuki_btp @aniesbaswedanpic.twitter.com/86v25rqpa9,negatif
"""@PsikologID: Bicara soal Pilgub DKI Jakarta, Menurut kamu siapa cagub dengan program terbaik sampai saat ini?"" Ya Anies Sandi no.3",positif
"#PilihAgusBerkah
#karyaBadja
#AniesSandiT3ladan 

Anda yang mempunyai KTP DKI Jakarta, akan memilih siapa pada Pilgub DKI mendatang?",netral
"Waspada..... waspada kebakaran...

Kebakaran-Kebaran lagi.

Kebakaran di Jakarta dampaknya :
Menggusur warga...
Merusak suara Pilgub DKI.",negatif
Jangan lupa tanggal 15 Feb 2017 kita datang ke TPS pilgub Jakarta dan ingat #PilihAgusBerkahpic.twitter.com/j2vxwFKvXW,positif
"Paslon No urut 1 Pilgub DKI Agus-Sylvi  bertemu pelaku ekonomi di Balai Kartini, Jakarta Selatan,  #PilihAgusBerkah",positif
sy sebagai warga luar jakarta akan mendoakan yg terbaik agar tidak ada kecurangan dlm pilgub bln feb. Aamii.,positif
Bangun tidur skrol2 timeline isinya ngomongin pilgub Jakarta. ,netral
Once Mekel Punya 4 Alasan Dukung Ahok di Pilgub DKI Jakarta 2017 http://fb.me/1Iu9IB103 ,positif
"Tak dongakno Ahok menang pilgub DKI Jakarta,ra seneng statemenku yo luweh..toh yo ra ngaruh kanggo aku kan diriku warga Jawa Tengah ",positif
"Jakarta 05-01-2017, Rapat koordinasi PPS (panitia pemungutan suara) Pilgub DKI Jakarta 2017, untuk wilayah... http://fb.me/63pQt2hX6 ",positif
Sudahlah pilgub dki batal saja biar.plt lanjutkan sajalah jabatan gubernur jakarta,negatif
"Setelah diskusi sama temen2 kampus yg emg org jakarta asli, mereka santai bgt ya ama pilgub, cuek bgt, guenya aja kali ya ambil pusing haha",negatif
"Gatel pengen komen soal Pilgub DKI, tapi sudahlah bukan KTP Jakarta ini. Jadi silent reader di linimasa twitter saja dulu ",negatif
Bagi masyarakat diluar Jakarta seharusnya ajang pilgub itu jadi pendidikan politik terutama bagi akademisi yang berniat berpolitik,positif
Politik Hukum Pilgub Jakarta 2017 dan Pilpres 2019 - http://www.citizendaily.net/politik-hukum-pilgub-jakarta-2017-dan-pilpres-2019/ …pic.twitter.com/RWpc34ozsH,netral
Siapa gubernur pilihan mu untuk jakarta yang lebih baik? #jakartabaru #AhokDjarot #ahy #AniesSandi #pilgub #jakartauntukrakyat,netral
"Pilgub jakarta 40 hari lg, rapatkan barisan, waspadai pemilih siluman Asing & Aseng ilegal! Jaga Suara kalian penduduk Jakarta!",positif
"""@PsikologID: Bicara soal Pilgub DKI Jakarta, Menurut kamu siapa cagub dengan program terbaik sampai saat ini?"" Cc @ardianasmar",netral
ikuti survey pilgub jakarta di https://www.surveymonkey.com/r/KL8RVXK  #AniesSandiM3nang #AgusKerenBanget #JakartaBaru2017 @Rumah_Politik @Gerindra,netral
"ga tertarik sbenernya sama pergulatan pilgub jakarta nanti, tapi melihat sosmed yg banjir sama pendukung masing2 kubu, jd ngikutin deh ...",netral
"#fpi #pilgubjakarta #ahok

Daniel meminta masyarakat lebih cerdas sehingga tidak difitnah dan diadu domba. Ia... http://fb.me/2JU2bgniM ",positif
Berita #Jakarta: Politik Hukum Pilgub Jakarta 2017 dan Pilpres 2019 http://ow.ly/aQFR508f0oN ,netral
#Fokus Politik Hukum Pilgub Jakarta 2017 dan Pilpres 2019 - http://KOMPAS.com  http://dlvr.it/N2SdX4 ,netral
"fer pilgub jakarta siape yg menang ?
@FerrySoSweet189",netral
"Terkuak! Saksi Pelapor Ahok Ternyata Pendukung AHY Pilgub DKI Jakarta, Ini Pembelaan Kubu Cikeas!  http://tz.ucweb.com/1_oDj7 ",negatif
"Sebulan menjelang Pilgub DKI Jakarta, @basuki_btp akan blusukan ke sejumlah wilayah basis pendukung lawan. #kumparan http://kum.pr/2hTbtDr pic.twitter.com/MXlTxp7wos",positif
"Gue Netral??
Gue dari awal sudah pilih @aniesbaswedan - @sandiuno di Pilgub DKI Jakarta 2017.. Salam B3rsama....!!!
",positif
"Pilgub Jakarta ibarat menu Nasgor ,ada Nasgor Ayam,Bagong (ba.i)& Kambing, .btw bagong itu haram&penyakitan he @fahiraidris @maspiyungan",negatif
"Paslon No urut 1 Pilgub DKI Agus-Sylvi  bertemu pelaku ekonomi di Balai Kartini, Jakarta Selatan,  #AyoAgus2017",positif
Kader PDIP bersama dengan relawan harus kerja sama untuk memenangkan Ahok dan Jarot pd pilgub DKI jakarta.,positif
"Jika Basuki Tjahaya Purnama atau Ahok tetap menang dalam Pilgub DKI Jakarta, artinya FITSA HATS yg dijual Ahok laris manis",positif
(3). Atau yg terparah orang2 berbaju khas pendukung ahok secara sengaja melakukan pelanggaran hukum/aturan pilgub DKI Jakarta.. jgn kaget ya,negatif
"Pengen milih di pilgub dki, meski domisili di jakarta pinggiran, #KesonoanLagi #tangerang",netral
"Hai kawan kawan AYO ikuti survey pilgub jakarta di https://www.surveymonkey.com/r/KL8RVXK 
@aniesbaswedan @sandiuno @yunartowijaya @pandji @JktMajuBersama",positif
Gambar2 khusus rizieq atau segala yang berhubungan dengan pilgub Jakarta?,netral
#InfoPilkada #Jakarta @etnikom #EUI : Saling Tiru Program Kampanye Pilgub DKI,negatif
"Semakin bodoh lagi, muncul kalimat ""Pilihannya Cuma Satu"". Lha, di pilgub DKI Jakarta pilihannya kan ada Tiga. Logika anjlok...",negatif
Gak suka gaya kampanyenya Anies - Sandi suka menjatuhkan kandidat lainnya. Saya dukung @AgusYudhoyono sebagai Gubenur Jakarta #sikap #pilgub,negatif
"Setelah pilgub siapapun yang terpilih nanti, Jakarta akan terasa panas. Karena pihak-pihak yang ada dibelakang para cagub. Serius",negatif
"Ya benar, jumlah yang tercantum dalam DPS Pilgub Jakarta hanya 7,16 juta jiwa.",netral
"Ingat warga jakarta, kesalahan memilih presiden waktu pilpres kemaren, apakah akan terjadi lagi ketika kalian pilgub?
Mikir saudara ku...",negatif
saya ngak urusin pilgub jakarta. Saya non KTP DKI. Klo anda?,netral
Bloomberg mengindikasikan bahwa Jokowi tidak netral di Pilgub DKI Jakarta 2017. https://twitter.com/SiBonekaKayu/status/816315134016626688/photo/1pic.twitter.com/Ml4oLHFRh3 ,negatif
"Lama2 keliatan dalang pengatur kejadian2 slama pilgub di jakarta, masalahnya para wayang nya pda Oon smua  ..
Bangke di simpe ",negatif
Sy harap Jika @AgusYudhoyono & @sylviana_murni menang Pilgub harus bisa Tata Jakarta jadi Ibukota berwibawa seperti London & Roma.,positif
"Di Pilgub Jakarta banyak jubir para calon berfungsi sebagai ketua fans club, ngebela jagoannya membabibuta, padahal bukan itu tugas utamanya",negatif
Majunya @AhyCenter dalam pilgub DKI Jakarta terhitung memiliki waktu yang sangat singkat #PerjuanganBelumSelesai,positif
Siasat Para Kandidat Pilgub DKI Melawan Kampanye Hitam: Jakarta - Tiga pasang calon… https://goo.gl/fb/juBsJ2 ,netral
"Kalau mau PilGub Jakarta, biasanya kandidat pada janjiin atasi macet.

Padahal aslinya penduduk Jakarta itu suka macet.",negatif
Pilgub DKI Jakarta Menjadi Role Model Pilkada Wilayah Lain - http://beritasan.com/kabar/pilgub-dki-jakarta-menjadi-role-model-pilkada-wilayah-lain …pic.twitter.com/ADBl7H2jpp,positif
"Gini amad si pilgub DKI jakarta
Asaaal sebelum ini seru tuh, gua ampe apal lagu nya ""jakartka ku ko bisa kejam bgini..."" Sepotong lagunya",netral
"Model kampanye saling tolak,saling menjatuhkan keak pilgub. Jakarta,semoga ga berimbas k kampanye2 di daerah,biasanya ibukota jd rolemode",negatif
"Peneliti Senior LIPI, Siti Zuhro Meminta Agar Umat Islam Bangun Dari Tidur Panjang Dalam Pilgub DKI Jakarta http://fb.me/1dBBznauI ",positif
Perasaan kok kebanyakan berita tentang pilgub jakarta ya? Padahalkan didaerah laen juga lagi ada pilgub...,netral
"Pilgub Jakarta ramai sekali diperbincangkan hangat agak memanas, ini pilgub Banten adem ayem aja, ada yg mau bahas wahidin sama rano karno?",netral
"Menyimak twitter selama 10 menit
Dari 10 akun
9 bahas pilgub jakarta

Indahnya kebersamaan",netral
"ya pilihan di tangan kalian para warga jakarta utk pilgub besok, saya mah tinggal di depok cuma bisa ketawa aja liat yang lucu-lucu~",netral
"Tiga calon gubernur DKI memiliki keyakinan memenangkan Pilgub Jakarta. Seperti apa keyakinan itu?

 https://news.detik.com/berita/d-3385738/mereka-yakin-menang-1-putaran-di-pilgub-dki …",positif
"Seru bener pilgub Jakarta. 
Liat politik daerah, itu lagi-itu lagi.
Kalau suaminya udah kelar, istrinya yang maju.",positif
Prediksi gue soal Pilgub DKI Jakarta bakal sama kayak pemilihan gubernur di Tanggerang.,netral
"Tahun 2017, masih ada statement orang non Jakarta ga boleh komen dinamika pilgub DKI?.",negatif
"Ayo kt bantu @RustamIbrahim @Netizen_IND bikin polling, ""siapakah yg anda pilih di pilgub jakarta?""
#FPIDukungAHY
#FPIDukungAnies
#Indonesia",netral
"gua juga coy di jakarta. bikin septmber kemarin, abis pilgub katanya baru jadi. kan jancuq",negatif
"Retweeted AYO Jakarta 2017 (@AYOJakarta2017):

Resolusi 2017 Agus: Menang Pilgub DKI! - http://Kompas.com .... http://fb.me/1GFLD1eog ",positif
"Jika dari salah satu keluarga paslon pilgub jakarta terbukti jadi donatur makar. Hati2 paslon itu jgn dipilih, bisa merusak demokrasi ke dpn",negatif
Anies Ajak Warga Ngetweet Jika Temukan Kecurangan di Pilgub DKI: Jakarta - Calon Gubernur… https://goo.gl/fb/4uytI7 ,positif
"watirin lah,  indikasi nya jeleknya ud manteng di PILGUB DKI Jakarta.",netral
"Sudah yuk anak2ku, saya yakin dik @KarimTukih hanya terpancing isu panasnya pilgub jakarta, beliau juga korban, bkn pihak yg hrs kita musuhi",positif
"""Jangan Pilih Tersangka ya Bapak-Bapak Ibu-Ibu"" Kata Timses Pasangan Nomor Urut 1 di Pilgub DKI Jakarta. Km? ( Assalamualaikum 2017 )",negatif
gus. Pilgub DKI ana ngak milih ah..  Berhubung ane bkn warga jakarta ,negatif
@SohibAHY jelas kok utk memenangkan Paslon no. 1 ini di Pilgub DKI Jakarta 2017-2022 @AgusYudhoyono @sylviana_murni #ONEcityTouringpic.twitter.com/Ak0qnQFGgP,positif
"aamiin ,semoga AHY sukses di pilgub DKI dan membawa jakarta lebih baik,aman ,damai dan tentram.aamiin",positif
"Woro woro
Dibuka pendaftaran untuk mengabdi menjadi pengawas tps untuk pilgub Dki Jakarta. Daftarkan diri anda... http://fb.me/4OqkzcZvw ",positif
